ID,TITLE,BODY,CAT,CLASS
20150914152917AAJ5Vhe,How to conceal ciggarette smell?,How do you conceal ciggarette smell? Apart from wearing perfume etc. What are ways/methods to conceal ciggarette smell on clothes etc? I am wanting to smoke ciggarettes soon (I just want to so dont ask why) but I want to know of ways to conceal ciggarette smoke and breath? I don't want my parents - i don't want them to find out i've been smoking. I brush my teeth so my teeth are already naturally white. No silly answers please..and don't give me answers saying that dont smoke its bad for your health cos i really dont care about all that lol. Any tips on how to conceal the smell and breath of ciggarettes would be helpful thanks.,Food & Drink,Opiniones
20150915103226AAy8hk4,How many times should I let my dog bite my young child?,"My child is three years old. My dog bites her on a daily basis, hard, and there is always blood. Should I let it continue to happen? She cries and stuff, but then again she always cries.",Pregnancy & Parenting,Opiniones
20150916011937AAYQeSF,"I'm Afraid I Might Throw Up, Help Me?!?","I ate undercooked chicken 7 hours ago and I'm feeling nauseas, weak and have a dry mouth. The last time I threw up was 10 years ago and it was a horrible experience, I don't want to relive that I threw up so much and I was miserable. I'm very afraid of throwing up, how do I prepare myself for it, how can I make it more comfortable, can someone please calm me down?",Health,Opiniones
20150916170120AAh50xu,Atheists: why did the passengers not fight back on 9/11?,as soon as the terrorists got their hands on the pilots the public should have done everything they could to quickly dispatch the thugs so that the plane could be landed safely. i can not get my head around the idea that they sat in their seats knowing they were at the control of a bunch of crooks when they could have fought back like what happened on the train in france recently. why would they allow a bunch of neanderthals to take the controls though? surely they knew it would not end well?,Arts & Humanities,Opiniones
20150916192500AAUpxQE,Why are you idiots still saying that la liga is better than the premier league?,The premier league is the best league in the world and always will be. La liga sucks and is only a 2 team league (1 now that barcelona cant beat roma). And the only reason that they are better than the BPL teams is cause they unfairly got the largest shares of money in the league while the other 18 clubs are left to starve. If la liga was so good then more people would watch it and they would get more money,Sports,Opiniones
20150916203145AAYp4Jl,It is good for the beach?,"We are planning to go to the beach next weekend. we wanna bring a tent where we can have a break .Last month, I have bought a 5-Person for camping. http://www.amazon.com/Semoo-Waterproof-5-Person-Camping-118-Inch/dp/B00UTCH1RY/ The inner tent made of well-ventilated material is perfect for ventilation. So,I want to save money to take the camping tent to beach, but I wonder whether the tent's pegs are going to stay well on the beach. Can I take the camping tent to beach? Or I have to buy a new one ? Some suggestions.",Sports,Opiniones
20150917021210AAzb1kk,Why is it ok for animals to eat meat but not humans?,this is actually a follow up question but i thought the person that said bears eat it so its good enough for me might not check this. so please..why is it ok and natural for tigers and lions to eat meat but not humans according to vegans and vegetarians? is it ethical though? can we argue that like the way some animals need meat then some people need it or is good for them too?,Food & Drink,Opiniones
20150917035825AAQLVsu,Which alcohols give you the worst breath?,"I enjoy a wide range of alcohols such as whisky/bourbon, gin, vodka, cider, beer and wine but I was wondering which alcohol gives you the worst breathe. when I say bad breathe Mean which alcohols will stay on your breath the longest and which alcohols will be most noticeable",Food & Drink,Opiniones
20150918104512AA8mlFk,How will anthropogenic climate change denying cons respond when their grandchildren and great grandchildren ask ...?,"""We are now living in the disaster that you created, why didn't you listen to the scientists. You knew there was a problem and willfully ignored it. Was you own personal comfort and inability to accept reality worth destroying our well being"" Will the only thing they have to say is ""you're welcome""",Environment,Opiniones
20150918234140AALvU7r,Im an english rider and I need some serious advice.?,"Hey everyone, I have a very important question to ask you all and need your advice. I ve been riding English and jumping since elementary school. I was surprisingly fearless and would fly over jumps any day with any horse. I wouldn t cry when I fell and actually laughed it off when it happened. Since I turned 18 I ve recently become incredibly fearful of any type of jumping on any horse. My trainer has been with me for a while but I can see that she s getting frustrated with me every time I cry uncontrollably after I either fall off or if the horse bucks a little. Don t get me wrong, I have a good stance and stay calm, but afterwards I just have panic attacks and I m so angry at myself. All I want to do is to be with horses and feel as free as they are. Everything that s happy makes me want to cry and I just want to be able to jump and ride and not be so scared. Both me and my trainer are so frustrated and I don t know what to do. Riding is everything to me. Do you have any advice or tips that could help me through this? Thank you so much.",Pets,Opiniones
20150919005621AAVwL1k,Why do white men humiliate themselves for a vagina?,"i'ma black girl and my white male friend is so in love with me that he even buys me foods,he even gave me a car with a dildo.",Society & Culture,Opiniones
